dataset,model,rf,max_rf,norm_rf,runtime,full_runtime
TF351872,EVO2,4,4,1.0,0.7017662525177002,0.7022943496704102
TF351877,EVO2,52,54,0.9629629629629629,0.6877846717834473,0.6895773410797119
TF351880,EVO2,2,2,1.0,1.545377254486084,1.5456390380859375
TF351883,EVO2,56,60,0.9333333333333333,1.3772966861724854,1.3794355392456055
TF351892,EVO2,4,8,0.5,0.5209414958953857,0.5213453769683838
TF351906,EVO2,12,16,0.75,2.549361228942871,2.5501697063446045
TF351907,EVO2,16,16,1.0,0.7042202949523926,0.7075798511505127
TF351910,EVO2,74,74,1.0,2.867021322250366,2.870025157928467
TF351912,EVO2,26,26,1.0,0.8560175895690918,0.8569726943969727
TF351914,EVO2,48,52,0.9230769230769231,2.9156317710876465,2.9179391860961914
TF351919,EVO2,80,82,0.975609756097561,1.167257308959961,1.1703429222106934
TF351920,EVO2,76,76,1.0,4.223290205001831,4.226380825042725
TF351921,EVO2,16,18,0.8888888888888888,1.0309667587280273,1.0316133499145508
TF351922,EVO2,4,4,1.0,1.149484634399414,1.1498630046844482
TF351923,EVO2,0,2,0.0,1.1235456466674805,1.1238021850585938
TF351928,EVO2,14,16,0.875,1.2456519603729248,1.2462501525878906
TF351929,EVO2,6,8,0.75,1.4184551239013672,1.4189331531524658
TF351934,EVO2,2,4,0.5,0.5533089637756348,0.5538589954376221
TF351936,EVO2,14,16,0.875,1.2574882507324219,1.2608788013458252
TF351941,EVO2,10,14,0.7142857142857143,0.28908348083496094,0.2896265983581543
TF351950,EVO2,120,134,0.8955223880597015,1.528252363204956,1.5346436500549316
TF351952,EVO2,90,92,0.9782608695652174,4.750275611877441,4.753769874572754
TF351954,EVO2,12,16,0.75,0.3930344581604004,0.3936271667480469
TF351958,EVO2,2,6,0.3333333333333333,0.4704434871673584,0.47097086906433105
TF351959,EVO2,66,68,0.9705882352941176,3.0912513732910156,3.0936148166656494
TF351965,EVO2,2,4,0.5,1.4754908084869385,1.475949764251709
TF351966,EVO2,20,20,1.0,0.5346412658691406,0.5353572368621826
TF351967,EVO2,14,18,0.7777777777777778,1.5575909614562988,1.5582349300384521
TF351968,EVO2,16,18,0.8888888888888888,1.355180025100708,1.3558173179626465
TF351969,EVO2,4,6,0.6666666666666666,0.07534909248352051,0.0756993293762207
TF351971,EVO2,14,18,0.7777777777777778,0.45645833015441895,0.4570910930633545
TF351976,EVO2,12,16,0.75,0.9537720680236816,0.9592406749725342
TF351978,EVO2,88,90,0.9777777777777777,9.8716721534729,9.878775596618652
TF351980,EVO2,2,2,1.0,1.9799346923828125,1.9802544116973877
TF351981,EVO2,8,14,0.5714285714285714,0.16242241859436035,0.16309142112731934
TF351982,EVO2,24,26,0.9230769230769231,1.9042129516601562,1.905080795288086
TF351983,EVO2,154,156,0.9871794871794872,6.848067283630371,6.856582164764404
TF351984,EVO2,90,96,0.9375,2.9067578315734863,2.9105851650238037
TF351987,EVO2,14,18,0.7777777777777778,0.22546172142028809,0.2260890007019043
TF351989,EVO2,4,4,1.0,0.8086080551147461,0.8095810413360596
TF351990,EVO2,16,18,0.8888888888888888,3.0230891704559326,3.0238146781921387
TF351992,EVO2,88,94,0.9361702127659575,1.515451192855835,1.5192255973815918
TF351994,EVO2,2,4,0.5,0.592259407043457,0.5925745964050293
TF351998,EVO2,2,4,0.5,0.4669678211212158,0.46729040145874023
TF352000,EVO2,198,200,0.99,3.3115906715393066,3.321945905685425
TF352002,EVO2,2,2,1.0,0.44220924377441406,0.4426102638244629
TF352004,EVO2,6,6,1.0,1.0811939239501953,1.081784725189209
TF352006,EVO2,22,24,0.9166666666666666,1.02203369140625,1.0228514671325684
TF352007,EVO2,0,2,0.0,1.7337939739227295,1.7340381145477295
TF352010,EVO2,34,40,0.85,1.3794622421264648,1.3808271884918213
TF352011,EVO2,0,2,0.0,1.4266750812530518,1.4269614219665527
TF352013,EVO2,18,18,1.0,0.8307273387908936,0.8313839435577393
TF352015,EVO2,14,16,0.875,0.8136892318725586,0.8143949508666992
TF352017,EVO2,14,20,0.7,1.1880836486816406,1.1888740062713623
TF352018,EVO2,18,22,0.8181818181818182,0.6950466632843018,0.6958107948303223
TF352020,EVO2,18,20,0.9,0.6363072395324707,0.6369857788085938
TF352024,EVO2,0,4,0.0,0.5318412780761719,0.5321512222290039
TF352030,EVO2,98,98,1.0,5.722525119781494,5.726266384124756
TF352032,EVO2,28,30,0.9333333333333333,0.6158003807067871,0.6168651580810547
TF352034,EVO2,56,68,0.8235294117647058,1.6452298164367676,1.647571325302124
TF352037,EVO2,130,136,0.9558823529411765,2.5989623069763184,2.605090379714966
TF352039,EVO2,122,122,1.0,4.286386728286743,4.291818857192993
TF352040,EVO2,6,6,1.0,1.1575300693511963,1.1578786373138428
TF352045,EVO2,84,86,0.9767441860465116,2.4362845420837402,2.4394431114196777
TF352046,EVO2,70,76,0.9210526315789473,1.694638729095459,1.6973826885223389
TF352056,EVO2,110,110,1.0,3.2643377780914307,3.2689757347106934
TF352057,EVO2,2,4,0.5,1.0912847518920898,1.1023902893066406
TF352058,EVO2,30,30,1.0,0.6423521041870117,0.6434426307678223
TF352059,EVO2,4,6,0.6666666666666666,1.0548620223999023,1.0552074909210205
TF352060,EVO2,42,42,1.0,0.6650919914245605,0.6793344020843506
TF352063,EVO2,156,160,0.975,3.401308298110962,3.4090576171875
TF352064,EVO2,32,32,1.0,0.4801623821258545,0.48131227493286133
TF352065,EVO2,10,10,1.0,0.3847811222076416,0.3852372169494629
TF352067,EVO2,78,80,0.975,3.4553699493408203,3.4607362747192383
TF352068,EVO2,6,6,1.0,0.15055084228515625,0.1509249210357666
TF352070,EVO2,40,40,1.0,1.6040399074554443,1.6054458618164062
TF352078,EVO2,10,16,0.625,0.21651244163513184,0.21712779998779297
TF352083,EVO2,2,2,1.0,1.0946862697601318,1.095179796218872
TF352084,EVO2,10,10,1.0,0.6763525009155273,0.6770148277282715
TF352085,EVO2,62,64,0.96875,6.597063302993774,6.5993242263793945
TF352086,EVO2,66,66,1.0,2.973226547241211,2.9760944843292236
TF352093,EVO2,2,2,1.0,0.11917281150817871,0.11942410469055176
TF352094,EVO2,0,2,0.0,0.6382133960723877,0.6385254859924316
TF352096,EVO2,10,10,1.0,0.47159790992736816,0.4720146656036377
TF352099,EVO2,12,16,0.75,0.8304836750030518,0.8310885429382324
TF352103,EVO2,4,6,0.6666666666666666,1.4002141952514648,1.400554895401001
TF352108,EVO2,8,14,0.5714285714285714,1.45050048828125,1.4510281085968018
TF352109,EVO2,22,22,1.0,1.341926097869873,1.342829704284668
TF352112,EVO2,12,12,1.0,0.12604880332946777,0.12654352188110352
TF352114,EVO2,44,46,0.9565217391304348,0.41939878463745117,0.42125892639160156
TF352116,EVO2,4,4,1.0,1.6720712184906006,1.672377109527588
TF352118,EVO2,56,56,1.0,3.5365633964538574,3.542797327041626
TF352119,EVO2,4,4,1.0,0.58561110496521,0.5880317687988281
TF352123,EVO2,4,6,0.6666666666666666,0.12337517738342285,0.12372541427612305
TF352124,EVO2,16,26,0.6153846153846154,0.45404648780822754,0.454967737197876
TF352128,EVO2,10,16,0.625,0.9726302623748779,0.973212480545044
TF352129,EVO2,4,6,0.6666666666666666,1.0882291793823242,1.092928409576416
TF352132,EVO2,10,14,0.7142857142857143,2.2195260524749756,2.2238168716430664
TF352136,EVO2,20,26,0.7692307692307693,1.024592638015747,1.0254347324371338
TF352140,EVO2,16,16,1.0,1.4849202632904053,1.4854967594146729
TF352141,EVO2,10,12,0.8333333333333334,0.07260513305664062,0.07320547103881836
TF352142,EVO2,56,56,1.0,2.6603589057922363,2.6623218059539795
TF352143,EVO2,20,20,1.0,0.7032055854797363,0.7038924694061279
TF352144,EVO2,4,14,0.2857142857142857,0.40979623794555664,0.4103360176086426
TF352146,EVO2,10,12,0.8333333333333334,0.7029397487640381,0.7052924633026123
TF352148,EVO2,2,2,1.0,0.3138091564178467,0.3140599727630615
TF352155,EVO2,170,174,0.9770114942528736,4.312400579452515,4.320866584777832
TF352156,EVO2,2,2,1.0,0.0827641487121582,0.0830082893371582
TF352157,EVO2,182,184,0.9891304347826086,5.593298673629761,5.602477073669434
TF352161,EVO2,0,2,0.0,6.213445425033569,6.214076280593872
TF352164,EVO2,28,30,0.9333333333333333,1.2172565460205078,1.2192513942718506
TF352165,EVO2,4,4,1.0,0.40444135665893555,0.40472888946533203
TF352168,EVO2,44,48,0.9166666666666666,3.534675359725952,3.5362894535064697
TF352171,EVO2,4,6,0.6666666666666666,1.107344627380371,1.1077003479003906
TF352175,EVO2,10,10,1.0,0.4518015384674072,0.45236659049987793
TF352176,EVO2,110,112,0.9821428571428571,2.5228078365325928,2.527780532836914
TF352182,EVO2,112,112,1.0,3.9608185291290283,3.965782642364502
TF352187,EVO2,6,12,0.5,0.6489827632904053,0.6494674682617188
TF352192,EVO2,8,8,1.0,1.1276142597198486,1.1280367374420166
TF352193,EVO2,12,18,0.6666666666666666,0.14718413352966309,0.14782261848449707
TF352195,EVO2,0,2,0.0,0.6229660511016846,0.6232187747955322
TF352196,EVO2,2,4,0.5,1.1906914710998535,1.1911826133728027
TF352204,EVO2,4,4,1.0,0.4307372570037842,0.4310495853424072
TF352205,EVO2,4,6,0.6666666666666666,0.5781614780426025,0.578510046005249
TF352206,EVO2,4,4,1.0,1.5597190856933594,1.5600230693817139
TF352208,EVO2,16,18,0.8888888888888888,0.4480149745941162,0.44867539405822754
TF352209,EVO2,16,18,0.8888888888888888,3.038637638092041,3.0392844676971436
TF352212,EVO2,12,16,0.75,1.6528656482696533,1.6534686088562012
TF352214,EVO2,70,74,0.9459459459459459,0.7415697574615479,0.7442593574523926
TF352216,EVO2,92,98,0.9387755102040817,2.7475779056549072,2.751335859298706
TF352217,EVO2,8,14,0.5714285714285714,1.006777048110962,1.0073959827423096
TF352222,EVO2,2,4,0.5,1.607961654663086,1.6106212139129639
TF352225,EVO2,12,12,1.0,0.4601466655731201,0.4606597423553467
TF352230,EVO2,16,18,0.8888888888888888,1.5690176486968994,1.5696821212768555
TF352235,EVO2,78,86,0.9069767441860465,3.7001354694366455,3.7037951946258545
TF352241,EVO2,6,8,0.75,0.5677099227905273,0.5681030750274658
TF352243,EVO2,18,20,0.9,1.1570336818695068,1.1577155590057373
TF352244,EVO2,2,8,0.25,0.5277285575866699,0.5282983779907227
TF352249,EVO2,12,14,0.8571428571428571,1.8442986011505127,1.8449602127075195
TF352252,EVO2,8,10,0.8,0.13056278228759766,0.13101410865783691
TF352259,EVO2,18,18,1.0,0.6895301342010498,0.6901586055755615
TF352262,EVO2,30,32,0.9375,3.7907333374023438,3.7921135425567627
TF352263,EVO2,4,6,0.6666666666666666,0.5575554370880127,0.5580410957336426
TF352268,EVO2,18,26,0.6923076923076923,1.649057149887085,1.649977445602417
TF352277,EVO2,6,10,0.6,1.1868302822113037,1.1872835159301758
TF352279,EVO2,2,6,0.3333333333333333,0.12788891792297363,0.12839055061340332
TF352281,EVO2,18,32,0.5625,1.744652509689331,1.7461037635803223
TF352282,EVO2,6,6,1.0,0.15957021713256836,0.15990948677062988
TF352284,EVO2,42,46,0.9130434782608695,1.8047561645507812,1.8062593936920166
TF352286,EVO2,16,16,1.0,0.23888802528381348,0.23948431015014648
TF352287,EVO2,6,10,0.6,1.435981273651123,1.4364280700683594
